minor_nt,major_nt,severe_nt,storm_status,quiet_status,storm_detection_rate,missed_global_event_rate,under_reacting_rate,mean_abs_level_error,storm_validation_yield,quiet_false_alarm_rate,quiet_validation_yield,composite_score
50,160,350,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5102236980076896,0.9782986111111112,0.0,1.0,0.8695834205563433
50,160,400,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5102236980076896,0.9782986111111112,0.0,1.0,0.8695834205563433
50,160,500,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5102236980076896,0.9782986111111112,0.0,1.0,0.8695834205563433
50,180,200,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5132820692065712,0.9782986111111112,0.0,1.0,0.8695834205563433
50,180,250,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5132820692065712,0.9782986111111112,0.0,1.0,0.8695834205563433
50,180,300,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5132820692065712,0.9782986111111112,0.0,1.0,0.8695834205563433
50,180,350,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5132820692065712,0.9782986111111112,0.0,1.0,0.8695834205563433
50,180,400,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5132820692065712,0.9782986111111112,0.0,1.0,0.8695834205563433
50,180,500,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5132820692065712,0.9782986111111112,0.0,1.0,0.8695834205563433
50,200,250,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5162530583711988,0.9782986111111112,0.0,1.0,0.8695834205563433
50,200,300,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5162530583711988,0.9782986111111112,0.0,1.0,0.8695834205563433
50,200,350,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5162530583711988,0.9782986111111112,0.0,1.0,0.8695834205563433
50,200,400,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5162530583711988,0.9782986111111112,0.0,1.0,0.8695834205563433
50,200,500,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5162530583711988,0.9782986111111112,0.0,1.0,0.8695834205563433
50,250,300,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5262146102761273,0.9782986111111112,0.0,1.0,0.8695834205563433
50,250,350,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5262146102761273,0.9782986111111112,0.0,1.0,0.8695834205563433
